elapsed_s,uptime_ms,cell_v1,cell_v2,cell_v3,cell_v4,cell_v5,cell_v6,cell_v7,cell_vf1,cell_vf2,cell_vf3,cell_vf4,cell_vf5,cell_vf6,cell_vf7,pack_voltage_mv,pack_voltage_filtered_mv,current_ma,current_filtered_ma,temperature_c,fet_status,fet_main_enabled,commanded_fet_state,learning_status,stop_reason
0.53,27588,4062.76025390625,4055.918701171875,4066.98681640625,4065.19091796875,4055.440185546875,4068.5888671875,4076.700927734375,4062.797119140625,4055.90966796875,4066.9169921875,4065.293212890625,4055.468505859375,4068.495849609375,4076.76123046875,28451.642578125,28451.63671875,-9.198053359985352,-9.294795989990234,38.12078857421875,1,True,ON,0,
0.58,27638,4062.894287109375,4055.943115234375,4066.879638671875,4065.416259765625,4055.39404296875,4068.56591796875,4076.591064453125,4062.816162109375,4055.914794921875,4066.908203125,4065.333984375,4055.46484375,4068.591796875,4076.586181640625,28451.615234375,28451.6328125,-9.390277862548828,-9.306722640991211,38.12078857421875,1,True,ON,0,
0.64,27689,4062.780517578125,4055.9697265625,4066.928466796875,4065.42333984375,4055.45263671875,4068.684814453125,4076.54296875,4062.788818359375,4055.927001953125,4066.8916015625,4065.343017578125,4055.4814453125,4068.60595703125,4076.551025390625,28451.59375,28451.578125,-8.84489631652832,-9.143376350402832,38.12078857421875,1,True,ON,0,
0.69,27740,4062.80810546875,4055.894287109375,4066.9169921875,4065.278076171875,4055.5537109375,4068.58251953125,4076.64111328125,4062.8125,4055.884765625,4066.917236328125,4065.29443359375,4055.5205078125,4068.54931640625,4076.58154296875,28451.525390625,28451.55078125,-9.224875450134277,-9.273815155029297,38.12078857421875,1,True,ON,0,
0.74,27792,4062.894287109375,4055.82958984375,4066.82470703125,4065.273681640625,4055.527099609375,4068.662109375,4076.53271484375,4062.854248046875,4055.866943359375,4066.8681640625,4065.30078125,4055.553955078125,4068.5693359375,4076.58251953125,28451.572265625,28451.580078125,-9.327693939208984,-9.30572509765625,38.12078857421875,1,True,ON,0,
0.79,27844,4062.77099609375,4055.82470703125,4066.9892578125,4065.224853515625,4055.59619140625,4068.6318359375,4076.699951171875,4062.827880859375,4055.848388671875,4066.910888671875,4065.260986328125,4055.53662109375,4068.543212890625,4076.591552734375,28451.5,28451.533203125,-9.296401023864746,-9.40371036529541,38.12078857421875,1,True,ON,0,
0.84,27894,4062.864501953125,4055.8935546875,4066.941162109375,4065.320556640625,4055.474853515625,4068.448974609375,4076.440185546875,4062.805419921875,4055.84326171875,4066.861572265625,4065.310302734375,4055.49658203125,4068.544921875,4076.521484375,28451.3828125,28451.439453125,-9.260638236999512,-9.285894393920898,38.12078857421875,1,True,ON,0,
0.89,27946,4062.81591796875,4055.9697265625,4066.8330078125,4065.364990234375,4055.439208984375,4068.7041015625,4076.333740234375,4062.781494140625,4055.90673828125,4066.86767578125,4065.3203125,4055.477294921875,4068.653076171875,4076.42529296875,28451.431640625,28451.4453125,-9.560152053833008,-9.463790893554688,38.12078857421875,1,True,ON,0,
0.94,27996,4062.75732421875,4055.846923828125,4066.791259765625,4065.25146484375,4055.529296875,4068.6201171875,4076.5361328125,4062.78955078125,4055.865234375,4066.85546875,4065.336181640625,4055.503662109375,4068.6298828125,4076.466552734375,28451.421875,28451.4296875,-8.916421890258789,-9.172301292419434,38.12078857421875,1,True,ON,0,
1.00,28048,4062.804931640625,4055.93994140625,4066.862060546875,4065.321533203125,4055.5673828125,4068.49658203125,4076.68310546875,4062.836181640625,4055.86572265625,4066.927978515625,4065.31396484375,4055.520263671875,4068.462646484375,4076.64453125,28451.552734375,28451.537109375,-9.828372955322266,-9.268875122070312,38.1466064453125,1,True,ON,0,
1.04,28099,4062.828369140625,4055.884765625,4066.98046875,4065.28955078125,4055.4345703125,4068.358154296875,4076.742919921875,4062.81982421875,4055.856689453125,4066.954833984375,4065.288818359375,4055.450439453125,4068.39697265625,4076.73193359375,28451.5,28451.513671875,-9.882017135620117,-9.327448844909668,38.1466064453125,1,True,ON,0,
1.10,28151,4062.785888671875,4055.91064453125,4066.8984375,4065.30029296875,4055.388671875,4068.415771484375,4076.717529296875,4062.797119140625,4055.904052734375,4066.920654296875,4065.28466796875,4055.436767578125,4068.345947265625,4076.76123046875,28451.451171875,28451.462890625,-9.139938354492188,-9.289485931396484,38.1466064453125,1,True,ON,0,
1.15,28201,4062.85009765625,4055.906005859375,4067.017333984375,4065.295166015625,4055.51025390625,4068.216552734375,4076.973876953125,4062.807861328125,4055.880615234375,4066.927001953125,4065.2470703125,4055.50830078125,4068.2255859375,4076.857177734375,28451.474609375,28451.431640625,-9.488626480102539,-9.323739051818848,38.1466064453125,1,True,ON,0,
1.20,28253,4062.795654296875,4055.798095703125,4066.929443359375,4065.249267578125,4055.531494140625,4068.2060546875,4076.886962890625,4062.779296875,4055.85693359375,4066.952392578125,4065.20703125,4055.540771484375,4068.13330078125,4076.919921875,28451.388671875,28451.3984375,-9.636147499084473,-9.492798805236816,38.1466064453125,1,True,ON,0,
1.25,28304,4062.73681640625,4055.93994140625,4066.937744140625,4065.296142578125,4055.510986328125,4068.221435546875,4076.798828125,4062.779541015625,4055.886474609375,4066.915283203125,4065.2568359375,4055.57666015625,4068.153076171875,4076.892578125,28451.4765625,28451.45703125,-9.770257949829102,-9.320632934570312,38.1466064453125,1,True,ON,0,
1.30,28356,4062.813720703125,4055.700439453125,4066.885009765625,4065.2568359375,4055.668212890625,4068.066650390625,4076.968505859375,4062.797607421875,4055.854736328125,4066.921630859375,4065.231689453125,4055.637451171875,4068.11328125,4076.9150390625,28451.490234375,28451.474609375,-8.876188278198242,-9.25690746307373,38.1466064453125,1,True,ON,0,
1.35,28407,4062.89208984375,4055.840576171875,4066.999267578125,4065.28955078125,4055.574951171875,4068.48291015625,4076.752197265625,4062.8115234375,4055.876953125,4066.9052734375,4065.250244140625,4055.598388671875,4068.30859375,4076.8125,28451.5625,28451.509765625,-8.791252136230469,-9.197604179382324,38.1466064453125,1,True,ON,0,
1.40,28457,4062.751953125,4055.869140625,4066.852294921875,4065.409912109375,4055.455810546875,4068.354248046875,4076.7958984375,4062.800048828125,4055.859130859375,4066.8740234375,4065.322265625,4055.5009765625,4068.372314453125,4076.75439453125,28451.515625,28451.5078125,-9.412630081176758,-9.420111656188965,38.1466064453125,1,True,ON,0,
1.45,28507,4062.77880859375,4055.930419921875,4066.90283203125,4065.3056640625,4055.47802734375,4068.32275390625,4076.738525390625,4062.793212890625,4055.88720703125,4066.88427734375,4065.3076171875,4055.514404296875,4068.396240234375,4076.713623046875,28451.5,28451.505859375,-9.676380157470703,-9.319906234741211,38.1466064453125,1,True,ON,0,
1.51,28558,4062.86767578125,4055.91162109375,4066.89501953125,4065.292724609375,4055.439208984375,4068.58740234375,4076.62744140625,4062.80908203125,4055.89208984375,4066.896240234375,4065.291748046875,4055.50146484375,4068.452880859375,4076.6923828125,28451.53515625,28451.513671875,-8.74654769897461,-9.0860013961792,38.12078857421875,1,True,ON,0,
1.55,28609,4062.865966796875,4055.90380859375,4066.867919921875,4065.2421875,4055.550537109375,4068.5302734375,4076.488037109375,4062.81494140625,4055.8759765625,4066.89501953125,4065.310302734375,4055.529052734375,4068.448486328125,4076.599853515625,28451.447265625,28451.486328125,-9.077354431152344,-9.30029296875,38.12078857421875,1,True,ON,0,
1.61,28661,4062.739013671875,4055.8681640625,4066.9130859375,4065.26611328125,4055.481201171875,4068.617919921875,4076.40380859375,4062.7998046875,4055.8603515625,4066.9013671875,4065.268798828125,4055.524169921875,4068.58203125,4076.4501953125,28451.37109375,28451.404296875,-9.582503318786621,-9.459243774414062,38.12078857421875,1,True,ON,0,
1.65,28711,4062.734619140625,4055.925048828125,4066.882080078125,4065.28564453125,4055.5205078125,4068.6416015625,4076.306396484375,4062.790771484375,4055.880126953125,4066.886474609375,4065.319580078125,4055.51123046875,4068.56787109375,4076.404052734375,28451.361328125,28451.376953125,-9.555681228637695,-9.444056510925293,38.12078857421875,1,True,ON,0,
1.71,28762,4062.791259765625,4055.832763671875,4067.018310546875,4065.364013671875,4055.54736328125,4068.498046875,4076.559326171875,4062.786865234375,4055.831787109375,4066.939208984375,4065.28662109375,4055.525634765625,4068.54638671875,4076.449951171875,28451.365234375,28451.326171875,-9.569091796875,-9.501684188842773,38.12078857421875,1,True,ON,0,
1.76,28813,4062.78271484375,4055.900634765625,4066.96923828125,4065.379150390625,4055.541748046875,4068.593017578125,4076.41650390625,4062.80322265625,4055.861328125,4066.924560546875,4065.337890625,4055.499267578125,4068.605224609375,4076.481201171875,28451.494140625,28451.470703125,-9.40368938446045,-9.49819278717041,38.12078857421875,1,True,ON,0,
1.81,28865,4062.77880859375,4055.789306640625,4066.941162109375,4065.37060546875,4055.5205078125,4068.601806640625,4076.430908203125,4062.79833984375,4055.84033203125,4066.949951171875,4065.323974609375,4055.5009765625,4068.6123046875,4076.43994140625,28451.45703125,28451.482421875,-9.524389266967773,-9.4339599609375,38.12078857421875,1,True,ON,0,
1.86,28916,4062.82958984375,4055.892578125,4066.937744140625,4065.3515625,4055.57177734375,4068.552001953125,4076.472900390625,4062.802490234375,4055.8525390625,4066.96044921875,4065.309326171875,4055.5107421875,4068.626220703125,4076.472900390625,28451.5234375,28451.51171875,-9.908838272094727,-9.45135498046875,38.12078857421875,1,True,ON,0,
1.91,28966,4062.8271484375,4055.84912109375,4067.004638671875,4065.3056640625,4055.470703125,4068.65673828125,4076.468994140625,4062.807861328125,4055.830810546875,4066.9501953125,4065.330322265625,4055.460205078125,4068.66455078125,4076.428466796875,28451.470703125,28451.466796875,-9.627206802368164,-9.420393943786621,38.12078857421875,1,True,ON,0,
1.96,29018,4062.792236328125,4055.822509765625,4067.03369140625,4065.32763671875,4055.47802734375,4068.668701171875,4076.568115234375,4062.813232421875,4055.83447265625,4066.935546875,4065.3076171875,4055.45556640625,4068.65087890625,4076.463623046875,28451.458984375,28451.451171875,-9.573562622070312,-9.423273086547852,38.1466064453125,1,True,ON,0,
2.02,29068,4062.777099609375,4055.8720703125,4066.953369140625,4065.307861328125,4055.492919921875,4068.743408203125,4076.476318359375,4062.79052734375,4055.845703125,4066.90673828125,4065.34033203125,4055.4482421875,4068.732421875,4076.45556640625,28451.53515625,28451.48046875,-9.08182430267334,-9.24174690246582,38.1466064453125,1,True,ON,0,
2.07,29120,4062.858154296875,4055.84912109375,4066.91845703125,4065.334228515625,4055.50146484375,4068.725830078125,4076.475341796875,4062.82080078125,4055.850341796875,4066.919677734375,4065.332275390625,4055.507080078125,4068.6865234375,4076.408447265625,28451.525390625,28451.482421875,-9.309812545776367,-9.25265884399414,38.1466064453125,1,True,ON,0,
2.12,29170,4062.7646484375,4055.8359375,4066.953369140625,4065.373779296875,4055.5048828125,4068.61474609375,4076.614013671875,4062.79638671875,4055.84814453125,4066.937744140625,4065.315185546875,4055.486083984375,4068.63916015625,4076.45068359375,28451.47265625,28451.470703125,-8.907480239868164,-9.253652572631836,38.1466064453125,1,True,ON,0,
2.17,29223,4062.809326171875,4055.85302734375,4066.97265625,4065.24072265625,4055.54736328125,4068.61572265625,4076.469970703125,4062.7822265625,4055.833984375,4066.9150390625,4065.311279296875,4055.51171875,4068.57958984375,4076.48583984375,28451.421875,28451.4453125,-9.336633682250977,-9.330598831176758,38.1466064453125,1,True,ON,0,
2.22,29274,4062.758056640625,4055.93603515625,4066.859619140625,4065.29052734375,4055.45263671875,4068.689453125,4076.3662109375,4062.79150390625,4055.860107421875,4066.890869140625,4065.3271484375,4055.460693359375,4068.614501953125,4076.443603515625,28451.3828125,28451.404296875,-9.12205696105957,-9.41977310180664,38.1466064453125,1,True,ON,0,
2.27,29324,4062.908447265625,4055.994140625,4066.92138671875,4065.371337890625,4055.480224609375,4068.80712890625,4076.333740234375,4062.827392578125,4055.87646484375,4066.92333984375,4065.344482421875,4055.49560546875,4068.727783203125,4076.32373046875,28451.486328125,28451.474609375,-9.962482452392578,-9.340370178222656,38.1466064453125,1,True,ON,0,
2.32,29375,4062.765625,4055.88720703125,4066.82958984375,4065.358642578125,4055.363525390625,4068.7041015625,4076.345458984375,4062.789794921875,4055.88525390625,4066.89208984375,4065.3720703125,4055.442138671875,4068.728515625,4076.334228515625,28451.443359375,28451.453125,-8.97006607055664,-9.39905071258545,38.1466064453125,1,True,ON,0,
2.37,29426,4062.77880859375,4055.77978515625,4066.927490234375,4065.358642578125,4055.487548828125,4068.71533203125,4076.424072265625,4062.821533203125,4055.845703125,4066.876708984375,4065.3681640625,4055.4921875,4068.745361328125,4076.37744140625,28451.52734375,28451.5078125,-9.873075485229492,-9.429781913757324,38.1466064453125,1,True,ON,0,
2.42,29477,4062.784912109375,4055.8310546875,4066.837890625,4065.400390625,4055.508056640625,4068.703125,4076.342529296875,4062.7978515625,4055.844970703125,4066.865234375,4065.42431640625,4055.46630859375,4068.71484375,4076.351806640625,28451.462890625,28451.478515625,-9.470745086669922,-9.226075172424316,38.1466064453125,1,True,ON,0,
2.48,29528,4062.792236328125,4055.913818359375,4066.92236328125,4065.35546875,4055.499267578125,4068.642822265625,4076.3935546875,4062.79931640625,4055.880126953125,4066.8427734375,4065.37158203125,4055.46484375,4068.691650390625,4076.39111328125,28451.4453125,28451.455078125,-8.920891761779785,-9.280645370483398,38.12078857421875,1,True,ON,0,
2.53,29580,4062.7431640625,4055.85009765625,4066.661865234375,4065.612548828125,4055.585205078125,4068.62109375,4076.443603515625,4062.794921875,4055.890625,4066.706787109375,4065.544189453125,4055.510009765625,4068.6474609375,4076.475830078125,28451.541015625,28451.505859375,-9.189112663269043,-9.511582374572754,38.12078857421875,1,True,ON,0,
2.58,29631,4062.8017578125,4055.76953125,4066.7578125,4065.487548828125,4055.58203125,4068.66552734375,4076.4189453125,4062.78857421875,4055.834228515625,4066.76318359375,4065.488525390625,4055.48681640625,4068.700927734375,4076.4443359375,28451.5078125,28451.51171875,-9.077354431152344,-9.488354682922363,38.12078857421875,1,True,ON,0,
2.63,29682,4062.86767578125,4055.817138671875,4066.69140625,4065.54052734375,4055.492919921875,4068.8232421875,4076.320556640625,4062.80322265625,4055.8359375,4066.734619140625,4065.490478515625,4055.476806640625,4068.77978515625,4076.408935546875,28451.4921875,28451.529296875,-9.385807991027832,-9.178658485412598,38.12078857421875,1,True,ON,0,
2.68,29732,4062.839111328125,4055.86669921875,4066.726318359375,4065.364013671875,4055.487548828125,4068.8720703125,4076.3955078125,4062.800537109375,4055.847900390625,4066.7568359375,4065.456787109375,4055.5224609375,4068.7392578125,4076.387451171875,28451.529296875,28451.515625,-10.118945121765137,-9.594874382019043,38.12078857421875,1,True,ON,0,
2.73,29782,4062.734619140625,4055.881591796875,4066.83935546875,4065.59033203125,4055.636474609375,4068.61376953125,4076.5,4062.78173828125,4055.8662109375,4066.76416015625,4065.521484375,4055.48583984375,4068.76904296875,4076.39990234375,28451.611328125,28451.55859375,-9.198053359985352,-9.40655517578125,38.12078857421875,1,True,ON,0,
2.78,29834,4062.84765625,4055.846923828125,4066.782470703125,4065.52783203125,4055.508056640625,4068.680908203125,4076.5087890625,4062.81005859375,4055.884033203125,4066.738037109375,4065.50439453125,4055.499755859375,4068.672119140625,4076.46435546875,28451.57421875,28451.576171875,-9.090764999389648,-9.362675666809082,38.12078857421875,1,True,ON,0,
2.83,29885,4062.729736328125,4055.92333984375,4066.68505859375,4065.47998046875,4055.455810546875,4068.658203125,4076.51806640625,4062.792724609375,4055.894775390625,4066.745361328125,4065.46826171875,4055.49755859375,4068.69140625,4076.488037109375,28451.607421875,28451.58203125,-9.256168365478516,-9.538491249084473,38.12078857421875,1,True,ON,0,
2.88,29936,4062.802734375,4055.91064453125,4066.791259765625,4065.525634765625,4055.549072265625,4068.771728515625,4076.354248046875,4062.80712890625,4055.887939453125,4066.751953125,4065.51611328125,4055.51416015625,4068.72216796875,4076.412109375,28451.611328125,28451.623046875,-9.367926597595215,-9.3627347946167,38.12078857421875,1,True,ON,0,
2.93,29988,4062.819091796875,4055.82470703125,4066.8349609375,4065.37060546875,4055.498291015625,4068.63720703125,4076.294189453125,4062.795654296875,4055.853271484375,4066.834716796875,4065.422119140625,4055.539794921875,4068.64990234375,4076.3896484375,28451.484375,28451.53125,-8.464916229248047,-9.212215423583984,38.12078857421875,1,True,ON,0,
2.98,30039,4062.775390625,4055.876708984375,4066.90576171875,4065.416259765625,4055.549072265625,4068.627685546875,4076.38720703125,4062.809326171875,4055.82763671875,4066.87158203125,4065.3681640625,4055.55029296875,4068.641845703125,4076.450927734375,28451.51953125,28451.51953125,-9.41710090637207,-9.55295467376709,38.1466064453125,1,True,ON,0,
3.04,30089,4062.828369140625,4055.84375,4066.845703125,4065.194091796875,4055.612060546875,4068.720703125,4076.442626953125,4062.852294921875,4055.814208984375,4066.92529296875,4065.316650390625,4055.56298828125,4068.67822265625,4076.4638671875,28451.625,28451.591796875,-9.434982299804688,-9.542980194091797,38.1466064453125,1,True,ON,0,
3.09,30140,4062.897705078125,4055.86669921875,4066.809814453125,4065.301513671875,4055.521484375,4068.316162109375,4076.77490234375,4062.8359375,4055.885986328125,4066.8896484375,4065.35205078125,4055.525634765625,4068.447509765625,4076.58349609375,28451.513671875,28451.529296875,-8.858306884765625,-9.314557075500488,38.1466064453125,1,True,ON,0,
3.14,30191,4062.8349609375,4055.8720703125,4066.924560546875,4065.264404296875,4055.600341796875,4068.431884765625,4076.566162109375,4062.82080078125,4055.850830078125,4066.892822265625,4065.369873046875,4055.537353515625,4068.493896484375,4076.558349609375,28451.525390625,28451.525390625,-9.327693939208984,-9.387818336486816,38.1466064453125,1,True,ON,0,
3.19,30242,4062.870849609375,4055.78515625,4066.81689453125,4065.363037109375,4055.489013671875,4068.62451171875,4076.541015625,4062.833740234375,4055.86181640625,4066.886962890625,4065.364013671875,4055.501708984375,4068.6171875,4076.4501953125,28451.515625,28451.48046875,-9.519918441772461,-9.391361236572266,38.1466064453125,1,True,ON,0,
3.24,30293,4062.846923828125,4055.8974609375,4066.8359375,4065.45556640625,4055.424072265625,4068.677490234375,4076.603759765625,4062.838134765625,4055.888671875,4066.865478515625,4065.373779296875,4055.448974609375,4068.646728515625,4076.57666015625,28451.60546875,28451.583984375,-9.882017135620117,-9.628192901611328,38.1466064453125,1,True,ON,0,
3.29,30344,4062.79296875,4055.870361328125,4067.002685546875,4065.2470703125,4055.429443359375,4068.62548828125,4076.53271484375,4062.83447265625,4055.872802734375,4066.917724609375,4065.323486328125,4055.47265625,4068.59912109375,4076.51123046875,28451.50390625,28451.560546875,-9.783668518066406,-9.441791534423828,38.1466064453125,1,True,ON,0,
3.34,30395,4062.77392578125,4055.826416015625,4066.900390625,4065.379150390625,4055.3232421875,4068.59521484375,4076.5517578125,4062.85791015625,4055.861572265625,4066.897705078125,4065.359375,4055.44775390625,4068.58740234375,4076.56640625,28451.578125,28451.560546875,-9.667440414428711,-9.456077575683594,38.1466064453125,1,True,ON,0,
3.39,30447,4062.9150390625,4055.7822265625,4066.929443359375,4065.277099609375,4055.540771484375,4068.494873046875,4076.498046875,4062.8720703125,4055.850341796875,4066.910400390625,4065.316162109375,4055.518798828125,4068.5888671875,4076.5439453125,28451.6015625,28451.583984375,-9.077354431152344,-9.336214065551758,38.1466064453125,1,True,ON,0,
3.45,30498,4062.721923828125,4055.87353515625,4066.9765625,4065.3515625,4055.435791015625,4068.52392578125,4076.673828125,4062.8251953125,4055.83935546875,4066.90283203125,4065.36328125,4055.4677734375,4068.5537109375,4076.607421875,28451.560546875,28451.541015625,-9.220405578613281,-9.276350021362305,38.1466064453125,1,True,ON,0,
3.50,30550,4062.69873046875,4055.841552734375,4066.89453125,4065.32275390625,4055.589599609375,4068.57470703125,4076.6611328125,4062.765869140625,4055.8447265625,4066.90478515625,4065.325927734375,4055.515869140625,4068.57421875,4076.62744140625,28451.48828125,28451.533203125,-10.065300941467285,-9.585820198059082,38.12078857421875,1,True,ON,0,
3.54,30600,4062.8359375,4055.96533203125,4066.88818359375,4065.382080078125,4055.57666015625,4068.686279296875,4076.50537109375,4062.80322265625,4055.86767578125,4066.867919921875,4065.325927734375,4055.51953125,4068.6533203125,4076.471923828125,28451.51171875,28451.486328125,-9.242756843566895,-9.644203186035156,38.12078857421875,1,True,ON,0,
3.60,30652,4062.876220703125,4055.8828125,4066.859619140625,4065.34814453125,4055.594970703125,4068.692626953125,4076.3642578125,4062.82275390625,4055.91015625,4066.872314453125,4065.340087890625,4055.515380859375,4068.693115234375,4076.4599609375,28451.603515625,28451.587890625,-9.756847381591797,-9.485180854797363,38.12078857421875,1,True,ON,0,
3.65,30704,4062.7685546875,4055.84765625,4066.858642578125,4065.34814453125,4055.535400390625,4068.72265625,4076.473876953125,4062.8134765625,4055.904052734375,4066.835693359375,4065.321044921875,4055.597900390625,4068.660400390625,4076.478759765625,28451.6171875,28451.611328125,-9.707673072814941,-9.550908088684082,38.12078857421875,1,True,ON,0,
3.70,30754,4062.820068359375,4055.96142578125,4066.885986328125,4065.2705078125,4055.540771484375,4068.62109375,4076.720458984375,4062.806640625,4055.846435546875,4066.871826171875,4065.29833984375,4055.570068359375,4068.661865234375,4076.56591796875,28451.623046875,28451.619140625,-10.011656761169434,-9.365543365478516,38.12078857421875,1,True,ON,0,
3.75,30806,4062.811279296875,4055.86669921875,4066.806884765625,4065.343994140625,4055.4716796875,4068.62451171875,4076.568115234375,4062.79345703125,4055.88671875,4066.861328125,4065.305419921875,4055.55322265625,4068.599853515625,4076.619384765625,28451.623046875,28451.6171875,-8.701845169067383,-9.316296577453613,38.12078857421875,1,True,ON,0,
3.80,30856,4062.802734375,4055.857177734375,4066.84326171875,4065.3291015625,4055.569580078125,4068.804931640625,4076.52099609375,4062.8193359375,4055.8408203125,4066.88916015625,4065.330810546875,4055.55322265625,4068.719970703125,4076.486572265625,28451.65234375,28451.6171875,-9.828372955322266,-9.435056686401367,38.12078857421875,1,True,ON,0,
3.85,30907,4062.766845703125,4055.880615234375,4066.8359375,4065.420166015625,4055.69677734375,4068.581298828125,4076.62841796875,4062.822265625,4055.89208984375,4066.85107421875,4065.340087890625,4055.55517578125,4068.69189453125,4076.549560546875,28451.724609375,28451.6796875,-9.77919864654541,-9.656495094299316,38.12078857421875,1,True,ON,0,
3.91,30959,4062.88818359375,4055.894287109375,4066.89599609375,4065.417236328125,4055.6064453125,4068.75634765625,4076.41259765625,4062.86865234375,4055.904296875,4066.869384765625,4065.41455078125,4055.55224609375,4068.70068359375,4076.517333984375,28451.828125,28451.796875,-9.220405578613281,-9.375194549560547,38.12078857421875,1,True,ON,0,
3.95,31009,4062.822998046875,4055.918701171875,4066.784912109375,4065.459716796875,4055.58642578125,4068.643798828125,4076.515625,4062.821044921875,4055.917724609375,4066.798583984375,4065.40380859375,4055.5625,4068.610595703125,4076.5126953125,28451.630859375,28451.685546875,-9.810491561889648,-9.58074951171875,38.12078857421875,1,True,ON,0,
4.01,31060,4062.7431640625,4055.963623046875,4066.867431640625,4065.287353515625,4055.585205078125,4068.5908203125,4076.446533203125,4062.807861328125,4055.915283203125,4066.84765625,4065.33349609375,4055.55810546875,4068.613525390625,4076.514404296875,28451.59375,28451.62890625,-9.381338119506836,-9.374201774597168,38.12078857421875,1,True,ON,0,
4.06,31110,4062.8486328125,4055.91796875,4066.810791015625,4065.321533203125,4055.537841796875,4068.652587890625,4076.572509765625,4062.83740234375,4055.865234375,4066.83154296875,4065.305419921875,4055.54248046875,4068.657470703125,4076.513671875,28451.5546875,28451.576171875,-9.493096351623535,-9.349964141845703,38.12078857421875,1,True,ON,0,
4.11,31161,4062.8740234375,4055.827880859375,4066.849609375,4065.400390625,4055.527099609375,4068.763916015625,4076.560791015625,4062.82861328125,4055.872314453125,4066.826416015625,4065.337158203125,4055.55859375,4068.65185546875,4076.5478515625,28451.62109375,28451.61328125,-9.721084594726562,-9.350335121154785,38.12078857421875,1,True,ON,0,
