elapsed_s,uptime_ms,cell_v1,cell_v2,cell_v3,cell_v4,cell_v5,cell_v6,cell_v7,cell_vf1,cell_vf2,cell_vf3,cell_vf4,cell_vf5,cell_vf6,cell_vf7,pack_voltage_mv,pack_voltage_filtered_mv,current_ma,current_filtered_ma,temperature_c,fet_status,fet_main_enabled,commanded_fet_state,learning_status,stop_reason
314.05,358698,3614.60546875,3676.224609375,3684.32275390625,3685.666748046875,3681.99560546875,3693.8515625,3726.902099609375,3614.615966796875,3676.218017578125,3684.3466796875,3685.732177734375,3681.99462890625,3693.773681640625,3726.97998046875,25763.6484375,25763.73828125,-4261.5810546875,-4261.81884765625,32.498199462890625,1,True,ON,0,
314.10,358750,3614.621337890625,3676.10791015625,3684.389404296875,3685.59521484375,3681.937744140625,3693.830078125,3726.911376953125,3614.639404296875,3676.15771484375,3684.3603515625,3685.69970703125,3681.96533203125,3693.84716796875,3726.89111328125,25763.5703125,25763.595703125,-4261.4111328125,-4261.9736328125,32.498199462890625,1,True,ON,0,
314.15,358801,3614.602294921875,3676.0986328125,3684.351806640625,3685.646728515625,3681.938720703125,3693.580078125,3727.0263671875,3614.591064453125,3676.145263671875,3684.3056640625,3685.677978515625,3681.972900390625,3693.70556640625,3726.917724609375,25763.31640625,25763.390625,-4261.55908203125,-4262.11083984375,32.498199462890625,1,True,ON,0,
314.20,358852,3614.572509765625,3676.05615234375,3684.30615234375,3685.582763671875,3682.0029296875,3693.787841796875,3726.72216796875,3614.526611328125,3676.0888671875,3684.3310546875,3685.59814453125,3681.947998046875,3693.73974609375,3726.790283203125,25763.03515625,25763.111328125,-4262.81103515625,-4261.8984375,32.498199462890625,1,True,ON,0,
314.25,358903,3614.616943359375,3676.102783203125,3684.35400390625,3685.609375,3681.966552734375,3693.711669921875,3726.8046875,3614.548828125,3676.08251953125,3684.296875,3685.58984375,3681.9560546875,3693.659912109375,3726.77880859375,25762.818359375,25762.93359375,-4259.84228515625,-4261.810546875,32.498199462890625,1,True,ON,0,
314.30,358955,3614.520263671875,3676.0234375,3684.25439453125,3685.44873046875,3681.88623046875,3693.6220703125,3726.839111328125,3614.51318359375,3676.038818359375,3684.267822265625,3685.4833984375,3681.9130859375,3693.6240234375,3726.7802734375,25762.6171875,25762.689453125,-4262.099609375,-4261.51904296875,32.498199462890625,1,True,ON,0,
314.35,359005,3614.442626953125,3675.91748046875,3684.130615234375,3685.5224609375,3681.79736328125,3693.42578125,3726.791015625,3614.5068359375,3676.036865234375,3684.150146484375,3685.55712890625,3681.8798828125,3693.53955078125,3726.815673828125,25762.48828125,25762.533203125,-4262.87744140625,-4261.1748046875,32.498199462890625,1,True,ON,0,
314.41,359056,3614.41259765625,3675.923583984375,3684.07861328125,3685.486083984375,3681.88427734375,3693.53369140625,3726.8056640625,3614.490966796875,3676.044189453125,3684.158447265625,3685.55859375,3681.8359375,3693.511474609375,3726.842041015625,25762.44140625,25762.4375,-4261.1474609375,-4261.412109375,32.498199462890625,1,True,ON,0,
314.46,359107,3614.444580078125,3676.03271484375,3684.103515625,3685.394775390625,3681.815673828125,3693.382568359375,3726.779541015625,3614.438720703125,3675.996337890625,3684.130126953125,3685.4873046875,3681.84326171875,3693.515869140625,3726.744384765625,25762.126953125,25762.24609375,-4262.14013671875,-4261.0322265625,32.498199462890625,1,True,ON,0,
314.51,359157,3614.373291015625,3675.96923828125,3684.07763671875,3685.462890625,3681.8388671875,3693.946533203125,3726.27099609375,3614.420166015625,3675.945556640625,3684.14111328125,3685.4521484375,3681.827392578125,3693.863037109375,3726.338623046875,25761.9609375,25762.03515625,-4259.94091796875,-4261.21337890625,32.498199462890625,1,True,ON,0,
314.56,359209,3614.426513671875,3676.039306640625,3684.14501953125,3685.4794921875,3681.702392578125,3693.9423828125,3726.297119140625,3614.370849609375,3675.97705078125,3684.08544921875,3685.46337890625,3681.7900390625,3693.87646484375,3726.3271484375,25761.890625,25761.96875,-4257.31689453125,-4261.22265625,32.498199462890625,1,True,ON,0,
314.61,359260,3614.408447265625,3675.879150390625,3684.0537109375,3685.443115234375,3681.79443359375,3693.807373046875,3726.237548828125,3614.348876953125,3675.925048828125,3684.056884765625,3685.486328125,3681.775146484375,3693.86572265625,3726.266357421875,25761.78125,25761.78515625,-4262.14453125,-4261.0791015625,32.498199462890625,1,True,ON,0,
314.66,359311,3614.359375,3675.91943359375,3684.028564453125,3685.33740234375,3681.5390625,3693.75146484375,3726.193603515625,3614.378173828125,3675.890869140625,3684.0283203125,3685.459228515625,3681.713134765625,3693.8486328125,3726.26708984375,25761.587890625,25761.646484375,-4261.08056640625,-4261.05615234375,32.498199462890625,1,True,ON,0,
314.71,359361,3614.2880859375,3675.8779296875,3684.068115234375,3685.4189453125,3681.70654296875,3693.7578125,3726.099365234375,3614.32373046875,3675.861083984375,3684.05224609375,3685.4248046875,3681.71484375,3693.781494140625,3726.239990234375,25761.396484375,25761.455078125,-4260.78564453125,-4260.97802734375,32.498199462890625,1,True,ON,0,
314.76,359412,3614.224365234375,3675.853515625,3684.093017578125,3685.343994140625,3681.672607421875,3693.976806640625,3726.215576171875,3614.24951171875,3675.845947265625,3684.04150390625,3685.3203125,3681.667236328125,3693.814208984375,3726.21337890625,25761.15234375,25761.24609375,-4259.88232421875,-4260.7919921875,32.498199462890625,1,True,ON,0,
314.81,359463,3614.2529296875,3675.78466796875,3683.97802734375,3685.2373046875,3681.61669921875,3693.61669921875,3726.2763671875,3614.26416015625,3675.830078125,3683.998291015625,3685.323974609375,3681.642333984375,3693.82958984375,3726.15185546875,25761.037109375,25761.0859375,-4258.77392578125,-4260.91455078125,32.498199462890625,1,True,ON,0,
314.86,359514,3614.218994140625,3675.680908203125,3684.0205078125,3685.241455078125,3681.6455078125,3693.783935546875,3726.033447265625,3614.240234375,3675.753173828125,3684.004150390625,3685.321533203125,3681.67236328125,3693.77880859375,3726.11328125,25760.8828125,25760.94921875,-4261.0537109375,-4260.98779296875,32.498199462890625,1,True,ON,0,
314.91,359565,3614.172119140625,3675.718017578125,3683.88134765625,3685.20947265625,3681.650634765625,3693.796630859375,3725.916259765625,3614.20263671875,3675.7314453125,3683.9482421875,3685.280517578125,3681.615234375,3693.77783203125,3726.044921875,25760.599609375,25760.720703125,-4262.96728515625,-4261.0595703125,32.498199462890625,1,True,ON,0,
314.96,359617,3614.1708984375,3675.754150390625,3683.9404296875,3685.17431640625,3681.52880859375,3693.75146484375,3725.994873046875,3614.161376953125,3675.739501953125,3683.917724609375,3685.26171875,3681.580078125,3693.75537109375,3726.012939453125,25760.4296875,25760.4765625,-4261.5458984375,-4260.62451171875,32.498199462890625,1,True,ON,0,
315.02,359668,3614.099609375,3675.774169921875,3683.91845703125,3685.30224609375,3681.604248046875,3693.87744140625,3725.943359375,3614.1416015625,3675.67626953125,3683.849365234375,3685.281494140625,3681.552490234375,3693.726806640625,3726.018798828125,25760.24609375,25760.330078125,-4258.02734375,-4260.478515625,32.498199462890625,1,True,ON,0,
315.07,359719,3613.988037109375,3675.697998046875,3683.908203125,3685.22705078125,3681.491943359375,3693.749267578125,3726.023193359375,3614.078125,3675.6923828125,3683.80322265625,3685.271728515625,3681.519775390625,3693.69091796875,3725.9736328125,25760.029296875,25760.10546875,-4261.384765625,-4260.50048828125,32.498199462890625,1,True,ON,0,
315.12,359770,3614.012451171875,3675.679931640625,3683.778564453125,3685.216064453125,3681.479248046875,3693.610107421875,3725.897705078125,3614.087890625,3675.678466796875,3683.806884765625,3685.21484375,3681.5205078125,3693.66845703125,3725.98974609375,25759.966796875,25759.9921875,-4262.78857421875,-4260.62939453125,32.498199462890625,1,True,ON,0,
315.17,359822,3614.08154296875,3675.600341796875,3683.766845703125,3685.2470703125,3681.43798828125,3693.739501953125,3726.004150390625,3614.0859375,3675.634521484375,3683.743408203125,3685.1943359375,3681.484130859375,3693.698974609375,3725.926025390625,25759.767578125,25759.806640625,-4258.041015625,-4260.3203125,32.498199462890625,1,True,ON,0,
315.22,359874,3613.9833984375,3675.62890625,3683.85009765625,3685.169921875,3681.484619140625,3693.602783203125,3725.96875,3614.065673828125,3675.613525390625,3683.75732421875,3685.160400390625,3681.480224609375,3693.6279296875,3725.98046875,25759.68359375,25759.69921875,-4261.6748046875,-4260.61962890625,32.498199462890625,1,True,ON,0,
315.27,359925,3614.04833984375,3675.5029296875,3683.810302734375,3685.02685546875,3681.376953125,3693.48828125,3725.94775390625,3614.041015625,3675.5380859375,3683.762451171875,3685.07080078125,3681.44140625,3693.527587890625,3725.9658203125,25759.34765625,25759.458984375,-4260.4365234375,-4260.54443359375,32.498199462890625,1,True,ON,0,
315.32,359975,3614.097412109375,3675.49658203125,3683.71484375,3685.030029296875,3681.479248046875,3693.490478515625,3725.915283203125,3614.03125,3675.4951171875,3683.732421875,3685.03271484375,3681.39794921875,3693.51904296875,3725.906982421875,25759.10546875,25759.16015625,-4258.15673828125,-4260.59716796875,32.498199462890625,1,True,ON,0,
315.37,360026,3613.906005859375,3675.427490234375,3683.74609375,3685.0400390625,3681.32373046875,3693.498046875,3725.781494140625,3613.9599609375,3675.46826171875,3683.725341796875,3685.0244140625,3681.387939453125,3693.461669921875,3725.854248046875,25758.88671875,25758.953125,-4261.697265625,-4260.3203125,32.498199462890625,1,True,ON,0,
315.43,360078,3613.92724609375,3675.4189453125,3683.575927734375,3684.976318359375,3681.395751953125,3693.427978515625,3725.81591796875,3613.9326171875,3675.450439453125,3683.6279296875,3685.066650390625,3681.369384765625,3693.454345703125,3725.825439453125,25758.712890625,25758.787109375,-4261.5185546875,-4260.52392578125,32.5218505859375,1,True,ON,0,
315.48,360128,3613.911376953125,3675.480712890625,3683.619140625,3685.1787109375,3681.34521484375,3693.36767578125,3725.829345703125,3613.916259765625,3675.4521484375,3683.6513671875,3685.08837890625,3681.341796875,3693.433837890625,3725.833984375,25758.716796875,25758.712890625,-4257.4775390625,-4260.10107421875,32.5218505859375,1,True,ON,0,
315.53,360179,3613.907958984375,3675.42431640625,3683.65771484375,3685.0576171875,3681.305908203125,3693.485107421875,3725.789794921875,3613.91357421875,3675.41943359375,3683.601318359375,3685.041259765625,3681.373779296875,3693.399169921875,3725.8125,25758.572265625,25758.556640625,-4258.47021484375,-4260.13134765625,32.5218505859375,1,True,ON,0,
315.58,360231,3613.84521484375,3675.35546875,3683.670166015625,3684.943115234375,3681.357421875,3693.272705078125,3725.952880859375,3613.8837890625,3675.391357421875,3683.62060546875,3684.97802734375,3681.350341796875,3693.374267578125,3725.828369140625,25758.43359375,25758.443359375,-4260.1328125,-4260.2451171875,32.5218505859375,1,True,ON,0,
315.63,360282,3613.79833984375,3675.371337890625,3683.60986328125,3684.925537109375,3681.28515625,3693.320068359375,3725.83251953125,3613.8427734375,3675.403076171875,3683.574462890625,3684.97265625,3681.309814453125,3693.31298828125,3725.820556640625,25758.203125,25758.296875,-4261.46923828125,-4259.9072265625,32.5218505859375,1,True,ON,0,
315.68,360333,3613.73876953125,3675.33740234375,3683.499755859375,3684.825439453125,3681.2099609375,3693.22314453125,3725.668212890625,3613.813232421875,3675.37744140625,3683.541748046875,3684.869140625,3681.26123046875,3693.28564453125,3725.7998046875,25757.94921875,25758.044921875,-4260.486328125,-4259.7529296875,32.5218505859375,1,True,ON,0,
315.73,360384,3613.758056640625,3675.350341796875,3683.52490234375,3684.83642578125,3681.196533203125,3693.3017578125,3725.83056640625,3613.765380859375,3675.32861328125,3683.50341796875,3684.8603515625,3681.192626953125,3693.329345703125,3725.785888671875,25757.755859375,25757.802734375,-4259.185546875,-4259.8740234375,32.5218505859375,1,True,ON,0,
315.78,360433,3613.72705078125,3675.27294921875,3683.483154296875,3684.919189453125,3681.1259765625,3693.353515625,3725.81201171875,3613.718017578125,3675.305419921875,3683.46923828125,3684.875244140625,3681.16162109375,3693.308837890625,3725.8095703125,25757.6484375,25757.72265625,-4258.24169921875,-4259.84765625,32.5218505859375,1,True,ON,0,
315.83,360485,3613.69384765625,3675.277099609375,3683.443603515625,3684.899169921875,3681.098388671875,3693.3544921875,3725.65478515625,3613.727783203125,3675.27099609375,3683.4443359375,3684.844482421875,3681.109619140625,3693.30712890625,3725.660888671875,25757.365234375,25757.48828125,-4258.166015625,-4260.044921875,32.5218505859375,1,True,ON,0,
315.88,360535,3613.682373046875,3675.1689453125,3683.453857421875,3684.798828125,3680.95166015625,3693.277099609375,3725.601318359375,3613.6904296875,3675.18798828125,3683.465576171875,3684.816162109375,3681.048828125,3693.316650390625,3725.572021484375,25757.17578125,25757.1796875,-4262.8193359375,-4259.46875,32.5218505859375,1,True,ON,0,
315.93,360586,3613.707763671875,3675.43505859375,3683.50927734375,3684.736083984375,3681.10888671875,3693.417236328125,3725.64306640625,3613.6806640625,3675.297607421875,3683.43994140625,3684.762451171875,3681.044677734375,3693.31689453125,3725.5888671875,25757.078125,25757.1328125,-4257.9736328125,-4259.5556640625,32.5218505859375,1,True,ON,0,
315.98,360637,3613.62060546875,3675.264404296875,3683.402099609375,3684.7548828125,3681.1015625,3693.310302734375,3725.562744140625,3613.6806640625,3675.23828125,3683.360107421875,3684.767822265625,3681.0390625,3693.19580078125,3725.660888671875,25756.94140625,25756.998046875,-4258.9482421875,-4259.806640625,32.5218505859375,1,True,ON,0,
316.04,360688,3613.720947265625,3675.058837890625,3683.474853515625,3684.671142578125,3681.0869140625,3693.15087890625,3725.517578125,3613.653076171875,3675.13330078125,3683.375,3684.717041015625,3681.009033203125,3693.1279296875,3725.5966796875,25756.59375,25756.697265625,-4258.54150390625,-4259.23779296875,32.5218505859375,1,True,ON,0,
316.09,360738,3613.54296875,3675.170166015625,3683.279541015625,3684.719482421875,3681.010498046875,3693.042236328125,3725.67041015625,3613.607177734375,3675.19873046875,3683.29638671875,3684.659423828125,3680.99609375,3693.094482421875,3725.60986328125,25756.400390625,25756.541015625,-4259.0107421875,-4259.30224609375,32.5218505859375,1,True,ON,0,
316.14,360789,3613.623779296875,3675.176513671875,3683.3232421875,3684.831787109375,3681.048828125,3693.083984375,3725.65478515625,3613.56640625,3675.124267578125,3683.293212890625,3684.66455078125,3680.95361328125,3693.009033203125,3725.582763671875,25756.193359375,25756.291015625,-4260.4189453125,-4259.51318359375,32.5218505859375,1,True,ON,0,
316.19,360840,3613.540771484375,3675.0205078125,3683.30224609375,3684.5224609375,3680.84326171875,3693.0009765625,3725.524169921875,3613.534423828125,3675.057373046875,3683.30810546875,3684.62158203125,3680.886962890625,3693.0576171875,3725.541259765625,25756.0078125,25756.072265625,-4259.0283203125,-4259.95849609375,32.5218505859375,1,True,ON,0,
316.24,360891,3613.52685546875,3675.05224609375,3683.162109375,3684.504638671875,3680.85888671875,3693.122802734375,3725.348388671875,3613.4970703125,3675.068359375,3683.24365234375,3684.61328125,3680.8837890625,3693.053955078125,3725.45361328125,25755.736328125,25755.85546875,-4259.7529296875,-4259.794921875,32.5218505859375,1,True,ON,0,
316.29,360942,3613.4736328125,3674.92724609375,3683.15478515625,3684.64501953125,3680.819580078125,3693.023681640625,3725.50830078125,3613.45556640625,3675.0361328125,3683.2138671875,3684.580810546875,3680.861083984375,3692.960205078125,3725.39990234375,25755.486328125,25755.603515625,-4258.724609375,-4259.728515625,32.5218505859375,1,True,ON,0,
316.34,360993,3613.456787109375,3675.0087890625,3683.069580078125,3684.558837890625,3680.873291015625,3692.98486328125,3725.39404296875,3613.42529296875,3675.01513671875,3683.145751953125,3684.56396484375,3680.854248046875,3692.940673828125,3725.36767578125,25755.3125,25755.3671875,-4259.26123046875,-4259.85888671875,32.5218505859375,1,True,ON,0,
316.39,361043,3613.40673828125,3674.973876953125,3683.1005859375,3684.5400390625,3680.9228515625,3692.887939453125,3725.2685546875,3613.405029296875,3675.03955078125,3683.085205078125,3684.512939453125,3680.852294921875,3692.980224609375,3725.345947265625,25755.267578125,25755.2421875,-4260.611328125,-4259.8251953125,32.5218505859375,1,True,ON,0,
316.44,361094,3613.393798828125,3674.982421875,3683.118408203125,3684.408935546875,3680.65234375,3692.9169921875,3725.348388671875,3613.38427734375,3674.974609375,3683.140380859375,3684.496337890625,3680.754150390625,3692.9267578125,3725.3427734375,25754.9765625,25755.099609375,-4258.51025390625,-4259.87744140625,32.5218505859375,1,True,ON,0,
316.49,361144,3613.352294921875,3675.03759765625,3683.028076171875,3684.3583984375,3680.89306640625,3693.01171875,3725.39208984375,3613.37109375,3674.94580078125,3683.11865234375,3684.39794921875,3680.7568359375,3692.9990234375,3725.31298828125,25754.87109375,25754.904296875,-4259.19873046875,-4260.05712890625,32.5218505859375,1,True,ON,0,
316.54,361194,3613.333984375,3675.03564453125,3683.019775390625,3684.478515625,3680.80908203125,3692.93212890625,3725.233154296875,3613.32470703125,3674.93505859375,3683.0615234375,3684.423828125,3680.75048828125,3692.88427734375,3725.240966796875,25754.66796875,25754.712890625,-4261.72412109375,-4260.20947265625,32.5218505859375,1,True,ON,0,
316.59,361246,3613.30126953125,3674.957275390625,3682.98046875,3684.455322265625,3680.64306640625,3692.907470703125,3725.082275390625,3613.281982421875,3674.937255859375,3683.020263671875,3684.421142578125,3680.703125,3692.904296875,3725.1611328125,25754.4296875,25754.509765625,-4258.63525390625,-4259.7626953125,32.5218505859375,1,True,ON,0,
316.64,361297,3613.129638671875,3674.908447265625,3682.858642578125,3684.345458984375,3680.5263671875,3692.791748046875,3725.167236328125,3613.26318359375,3674.94921875,3682.94677734375,3684.3935546875,3680.614501953125,3692.873046875,3725.189697265625,25754.23046875,25754.2890625,-4258.412109375,-4260.00341796875,32.5218505859375,1,True,ON,0,
316.69,361348,3613.23388671875,3674.836181640625,3682.916748046875,3684.293212890625,3680.49755859375,3692.67236328125,3725.2958984375,3613.249755859375,3674.866455078125,3682.9130859375,3684.3232421875,3680.58251953125,3692.750244140625,3725.230224609375,25753.892578125,25753.990234375,-4259.35498046875,-4260.23193359375,32.5218505859375,1,True,ON,0,
316.75,361398,3613.230712890625,3674.8466796875,3682.91455078125,3684.393798828125,3680.474609375,3692.738037109375,3725.159912109375,3613.22607421875,3674.83642578125,3682.927978515625,3684.298828125,3680.560791015625,3692.76171875,3725.189208984375,25753.796875,25753.84765625,-4261.3173828125,-4260.4501953125,32.5218505859375,1,True,ON,0,
316.80,361450,3613.2021484375,3674.7470703125,3682.941650390625,3684.265869140625,3680.603759765625,3692.86865234375,3725.191162109375,3613.176025390625,3674.77734375,3682.922607421875,3684.279541015625,3680.564453125,3692.762451171875,3725.177001953125,25753.625,25753.703125,-4256.49853515625,-4259.90771484375,32.5218505859375,1,True,ON,0,
316.85,361500,3613.08056640625,3674.76171875,3682.880615234375,3684.098876953125,3680.47998046875,3692.65283203125,3725.15478515625,3613.143310546875,3674.780029296875,3682.9052734375,3684.18408203125,3680.56103515625,3692.701171875,3725.10791015625,25753.369140625,25753.451171875,-4260.8974609375,-4260.42431640625,32.5218505859375,1,True,ON,0,
316.90,361551,3613.2021484375,3674.797119140625,3682.89404296875,3684.22216796875,3680.602783203125,3692.863037109375,3724.9443359375,3613.1474609375,3674.768798828125,3682.89990234375,3684.1884765625,3680.552978515625,3692.79296875,3725.003173828125,25753.30859375,25753.3671875,-4259.7392578125,-4260.44921875,32.5218505859375,1,True,ON,0,
316.95,361602,3613.05419921875,3674.64208984375,3682.830810546875,3684.153564453125,3680.424072265625,3692.524658203125,3725.087646484375,3613.096435546875,3674.74609375,3682.859130859375,3684.170166015625,3680.492431640625,3692.61865234375,3725.041259765625,25753.052734375,25753.13671875,-4264.142578125,-4260.3564453125,32.5218505859375,1,True,ON,0,
317.00,361653,3613.010498046875,3674.741943359375,3682.824462890625,3684.125,3680.42919921875,3692.7802734375,3724.89404296875,3613.06103515625,3674.703857421875,3682.83251953125,3684.101806640625,3680.4990234375,3692.6435546875,3725.017333984375,25752.861328125,25752.939453125,-4261.0849609375,-4260.5009765625,32.5218505859375,1,True,ON,0,
317.05,361704,3613.001708984375,3674.639892578125,3682.71435546875,3684.091796875,3680.572998046875,3692.626953125,3724.899169921875,3613.01513671875,3674.70751953125,3682.806396484375,3684.097412109375,3680.47705078125,3692.631103515625,3724.959228515625,25752.693359375,25752.73046875,-4259.095703125,-4260.56298828125,32.5218505859375,1,True,ON,0,
317.10,361756,3612.990478515625,3674.648681640625,3682.771240234375,3684.17138671875,3680.448974609375,3692.4814453125,3724.958984375,3612.99755859375,3674.66064453125,3682.77294921875,3684.103759765625,3680.46728515625,3692.52490234375,3724.91552734375,25752.41015625,25752.490234375,-4260.46826171875,-4260.43798828125,32.5218505859375,1,True,ON,0,
317.16,361806,3612.999755859375,3674.547607421875,3682.758056640625,3683.99169921875,3680.408447265625,3691.9208984375,3725.37744140625,3613.007080078125,3674.57763671875,3682.734375,3684.0703125,3680.385498046875,3692.1796875,3725.2470703125,25752.158203125,25752.29296875,-4258.6533203125,-4260.72509765625,32.5218505859375,1,True,ON,0,
317.21,361857,3612.952880859375,3674.594482421875,3682.694580078125,3684.00732421875,3680.358154296875,3692.025390625,3725.342041015625,3612.980712890625,3674.565673828125,3682.705078125,3684.0625,3680.3623046875,3692.010986328125,3725.391357421875,25752.078125,25752.08984375,-4259.34619140625,-4260.28759765625,32.5218505859375,1,True,ON,0,
317.26,361909,3612.931640625,3674.65380859375,3682.7236328125,3684.070068359375,3680.351806640625,3691.934814453125,3725.36474609375,3612.90478515625,3674.569091796875,3682.672119140625,3684.023193359375,3680.359619140625,3691.929931640625,3725.440185546875,25751.859375,25751.97265625,-4259.00634765625,-4260.298828125,32.5218505859375,1,True,ON,0,
317.31,361961,3612.87939453125,3674.530029296875,3682.5634765625,3683.979736328125,3680.377685546875,3691.77880859375,3725.43310546875,3612.916748046875,3674.545654296875,3682.65966796875,3684.0068359375,3680.359619140625,3691.8740234375,3725.428955078125,25751.79296875,25751.814453125,-4260.7275390625,-4260.375,32.5218505859375,1,True,ON,0,
317.36,362012,3612.79541015625,3674.5,3682.607421875,3683.922607421875,3680.188720703125,3691.880859375,3725.305419921875,3612.874755859375,3674.54736328125,3682.66796875,3683.98291015625,3680.258056640625,3691.875,3725.3310546875,25751.53515625,25751.595703125,-4261.11669921875,-4259.7587890625,32.5218505859375,1,True,ON,0,
317.41,362062,3612.917724609375,3674.46533203125,3682.564697265625,3683.916748046875,3680.288818359375,3691.738525390625,3725.279052734375,3612.849609375,3674.48681640625,3682.5859375,3683.95703125,3680.220703125,3691.8359375,3725.23974609375,25751.177734375,25751.2890625,-4261.05859375,-4260.23583984375,32.5218505859375,1,True,ON,0,
317.46,362114,3612.9072265625,3674.507568359375,3682.4990234375,3684.00048828125,3680.232177734375,3691.832275390625,3725.233154296875,3612.86181640625,3674.476318359375,3682.5322265625,3683.974365234375,3680.201416015625,3691.826171875,3725.191650390625,25751.06640625,25751.12109375,-4262.3369140625,-4259.69384765625,32.5218505859375,1,True,ON,0,
317.51,362166,3612.734619140625,3674.494873046875,3682.616455078125,3683.849609375,3680.266357421875,3691.99658203125,3725.1943359375,3612.813720703125,3674.43505859375,3682.575439453125,3683.871826171875,3680.19921875,3691.87353515625,3725.162109375,25750.912109375,25750.951171875,-4259.10888671875,-4259.58642578125,32.5218505859375,1,True,ON,0,
317.57,362217,3612.757080078125,3674.3251953125,3682.50732421875,3683.949951171875,3680.1123046875,3691.808837890625,3725.091796875,3612.806640625,3674.38330078125,3682.5107421875,3683.877197265625,3680.137939453125,3691.83251953125,3725.119140625,25750.66796875,25750.701171875,-4261.0986328125,-4259.81201171875,32.5218505859375,1,True,ON,0,
317.61,362267,3612.658203125,3674.462158203125,3682.476318359375,3683.8232421875,3680.145263671875,3691.88525390625,3725.03857421875,3612.724365234375,3674.402099609375,3682.507080078125,3683.8798828125,3680.106689453125,3691.855224609375,3725.1005859375,25750.587890625,25750.6171875,-4259.7841796875,-4259.7724609375,32.5218505859375,1,True,ON,0,
317.67,362319,3612.720703125,3674.373779296875,3682.52197265625,3683.827880859375,3680.1474609375,3691.77099609375,3725.110595703125,3612.74462890625,3674.3603515625,3682.4814453125,3683.8291015625,3680.09033203125,3691.81591796875,3725.07080078125,25750.376953125,25750.41015625,-4258.73828125,-4259.8173828125,32.5218505859375,1,True,ON,0,
317.72,362369,3612.61328125,3674.334716796875,3682.534423828125,3683.771484375,3680.13916015625,3691.71923828125,3725.12744140625,3612.6796875,3674.35302734375,3682.464111328125,3683.7822265625,3680.093017578125,3691.735107421875,3725.0966796875,25750.203125,25750.234375,-4260.27587890625,-4259.30712890625,32.5218505859375,1,True,ON,0,
317.77,362421,3612.628173828125,3674.288330078125,3682.430419921875,3683.782470703125,3680.10400390625,3691.63623046875,3725.007080078125,3612.669189453125,3674.287353515625,3682.410888671875,3683.835693359375,3680.08154296875,3691.657958984375,3725.017333984375,25749.9609375,25750.021484375,-4258.61767578125,-4259.400390625,32.5218505859375,1,True,ON,0,
317.82,362472,3612.590087890625,3674.2236328125,3682.27978515625,3683.850830078125,3680.117431640625,3691.701904296875,3725.017578125,3612.6328125,3674.276123046875,3682.31396484375,3683.77490234375,3680.074462890625,3691.706298828125,3724.9287109375,25749.70703125,25749.775390625,-4257.87548828125,-4259.14892578125,32.5218505859375,1,True,ON,0,
317.87,362523,3612.6953125,3674.1240234375,3682.37451171875,3683.739501953125,3680.15869140625,3691.742919921875,3724.97998046875,3612.62646484375,3674.20263671875,3682.374267578125,3683.7548828125,3680.076171875,3691.6982421875,3724.971923828125,25749.671875,25749.6953125,-4255.6533203125,-4259.435546875,32.5218505859375,1,True,ON,0,
317.92,362574,3612.58447265625,3674.259521484375,3682.21240234375,3683.687744140625,3680.000732421875,3691.6630859375,3724.904541015625,3612.61572265625,3674.235107421875,3682.285888671875,3683.7109375,3679.986328125,3691.6748046875,3724.950439453125,25749.42578125,25749.509765625,-4259.73046875,-4259.0498046875,32.5218505859375,1,True,ON,0,
317.97,362625,3612.576171875,3674.171630859375,3682.21875,3683.761474609375,3680.027587890625,3691.601806640625,3724.847900390625,3612.570556640625,3674.197509765625,3682.24853515625,3683.752685546875,3679.95068359375,3691.61181640625,3724.93115234375,25749.263671875,25749.318359375,-4257.7900390625,-4258.96435546875,32.5218505859375,1,True,ON,0,
318.03,362676,3612.56005859375,3674.1748046875,3682.29443359375,3683.69677734375,3680.017333984375,3691.58447265625,3724.89013671875,3612.534423828125,3674.204345703125,3682.245849609375,3683.66943359375,3679.9638671875,3691.60107421875,3724.895263671875,25749.12890625,25749.1640625,-4257.98291015625,-4258.96484375,32.5218505859375,1,True,ON,0,
318.08,362728,3612.4697265625,3674.18115234375,3682.177001953125,3683.743896484375,3680.044189453125,3691.725830078125,3724.7802734375,3612.493896484375,3674.182861328125,3682.17626953125,3683.645751953125,3679.964599609375,3691.623291015625,3724.83447265625,25748.919921875,25748.970703125,-4260.0654296875,-4258.78857421875,32.5218505859375,1,True,ON,0,
318.13,362779,3612.460205078125,3674.076171875,3682.2509765625,3683.71435546875,3680.0244140625,3691.575927734375,3724.882568359375,3612.480224609375,3674.099609375,3682.200439453125,3683.658447265625,3679.9599609375,3691.545166015625,3724.874267578125,25748.763671875,25748.8125,-4258.16162109375,-4258.970703125,32.5218505859375,1,True,ON,0,
318.18,362831,3612.449462890625,3674.11962890625,3682.226806640625,3683.5625,3679.833251953125,3691.503662109375,3724.779052734375,3612.466064453125,3674.101318359375,3682.180908203125,3683.5654296875,3679.8935546875,3691.525634765625,3724.822021484375,25748.521484375,25748.591796875,-4255.8056640625,-4259.06494140625,32.5218505859375,1,True,ON,0,
318.23,362881,3612.45263671875,3674.09619140625,3682.102294921875,3683.517333984375,3679.908935546875,3691.35595703125,3724.89404296875,3612.458984375,3674.106689453125,3682.087646484375,3683.547119140625,3679.904296875,3691.4501953125,3724.8115234375,25748.3671875,25748.388671875,-4257.9287109375,-4258.79248046875,32.5218505859375,1,True,ON,0,
